market,identifier,fiscal_year,market_cap_usd,revenue_usd,operating_income_usd,net_income_usd,currency,source
US,U,2025,12401959265,1849648000,-479053000,-401493000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UA,2025,2536633107,5701879000,229751000,232042000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UAA,2025,2621898086,5701879000,229751000,232042000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UAC,2025,,,-49502,-395502,USD,SEC_COMPANYFACTS
US,UAL,2025,43890076694,59070000000,4713000000,2618000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UAMY,2025,1022673433,39257708,-8458865,-4339526,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UAVS,2025,50510717,13392777,-14730717,-5279717,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UBCP,2025,93074583,,,7753000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UBER,2025,152995621817,52017000000,5565000000,10093000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UBS,,153270987394,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,UBSI,2025,6300151535,311957000,,464603000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UBXG,2025,8873256,29674534,-3105712,-2718517,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UCAR,2025,30893758,5851000,-8289000,-11449000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UCB,2025,4230922830,1063152000,,328095000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UCFI,2025,287814756,,-1709829,1375819,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UCL,2025,35806715,81449000,7966000,1400000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UCTT,2025,5808185427,2097600000,-107400000,-171600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UDR,2025,12995001542,1712317000,553606000,403715000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UE,2025,2916102661,471935000,35069000,97510000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UEC,2025,5391634428,66837000,-73321000,-87656000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UEIC,2025,58288844,368288000,-6404000,-98238000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UFCS,2025,1347590119,1386412000,,-29700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UFG,2025,26471961,,-1578637,-1750660,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UFI,2025,90426991,582209000,-37421000,-47395000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UFPI,2025,5165098452,846130000,363901000,79423000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UFPT,2025,2039843967,148148000,92338000,44924000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UG,2025,32389949,12968205,2243348,3250875,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UGI,2025,7459829209,7287000000,1107000000,678000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UGP,,5619357627,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,UHAL,2025,1314113952,5625674000,977789000,628707000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UHAL.B,,1157153609,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,UHS,2025,8905805277,17364829000,1994015000,719307000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UHT,2025,609901910,99190000,34763000,17609000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UI,2025,32607483735,2573545000,836280000,711922000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UIS,2025,272300810,1950100000,78500000,-340000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UK,2025,1437256,3735000,-5808000,-5613000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UL,,133374002251,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,ULBI,2025,102938214,191159000,-5902000,-5951000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,ULCC,2025,1722271066,3724000000,-149000000,-137000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,ULH,2025,393116716,1558397000,-64347000,-99873000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,ULS,2025,20111967615,3053000000,522000000,345000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,ULTA,2025,19809474509,12392820000,1532992000,1153479000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UMAC,2025,926246228,11199217,-25152060,-19193617,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UMBF,2025,10756308381,,,702398000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UMC,,67233343039,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,UMH,2025,1309856079,261754000,,26275000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNB,2025,111475496,,,8761000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNCY,2025,208734866,675000,-29517000,-26555000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNF,2025,4758530398,2432352000,184498000,148271000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNFI,2025,2785393419,31784000000,-31000000,-115000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNH,2025,379259265998,447567000000,18964000000,23144000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNIT,2025,2738960555,2234500000,262000000,1304700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNM,2025,14306364082,13075500000,1241800000,1283800000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNP,2025,161475151106,24510000000,9846000000,7138000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UNTY,2025,589702174,,,57951000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UONE,2025,24913709,99621000,-170121000,-146879000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UONEK,2025,20824970,99621000,-170121000,-146879000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UP,2025,296354341,736495000,-203413000,-294217000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPB,2025,373321104,2854000,-160361000,-143443000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPBD,2025,1213966844,4695061000,223347000,-5179000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPC,2025,7893906,17858732000,-2915919000,-3672055000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPLD,2025,12919808,216876000,4430000,-179874000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPS,2025,91658217080,88661000000,7867000000,5572000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPST,2025,3375747039,1043857000,42631000,-240132000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPWK,2025,1032611625,787784000,129307000,115425000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UPXI,2025,58064375,15811345,-12499752,-13684209,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,URBN,2025,6065532929,5153237000,369795000,287674000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,URG,2025,528451364,27207000,-69380000,-74898000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,URGN,2025,1775418784,109788000,-124863000,-126874000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,URI,2025,69896016576,3719000000,804000000,518000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UROY,,413813082,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,USAR,2025,4766999835,1643000,-59503000,-298524000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USAS,2025,1521875717,,,160600000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USAU,2025,245124776,25182000,-7257337,-6897483,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USB,2025,95092097787,28656000000,,7596000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USBC,2025,124167403,0,-15223483,-16581558,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USCB,2025,368748141,,,26100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USEA,2025,23448680,37785000,-455000,-6214000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USFD,2025,22350295867,39424000000,1199000000,676000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USGO,2025,112143742,,-7117836,-6991064,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USIO,2025,60159267,85393626,-2359605,-2512339,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USLM,2025,2954251768,372727000,157859000,134275000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USNA,2025,389200272,925257000,37432000,11477000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,USPH,2025,1052531447,780990000,86677000,37220000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTHR,2025,23109911548,3182700000,1492500000,984800000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTI,2025,2280917708,835616000,83469000,63018000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTL,2025,955581926,536000000,101200000,50200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTMD,2025,235108406,9710000,11402000,3041000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTSI,2025,24020098,8978000,-8557000,-7950000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UTZ,2025,1112253640,1438800000,19500000,-7700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UUU,2025,14021316,19902673,-264805,-395790,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UUUU,2025,3655554210,65922000,-101155000,-86111000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UVE,2025,1168359399,394867000,,66823000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UVSP,2025,1224379914,328056000,,90757000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UVV,2025,1314714414,2721644000,222009000,132971000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UWMC,2025,3434334024,3160569000,-39002,244023000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UXIN,2025,331070293,463270000,-24820000,-37533000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,UZX,2025,24721894,5098190,-4610294,-7368105,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,V,2025,647983820012,40000000000,23994000000,20058000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VABK,2025,241356054,,,16966000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VAC,2025,3527719534,5032000000,,-307000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VACI,2025,,,-1260211,207678,USD,SEC_COMPANYFACTS
US,VAL,2025,5183149474,2369000000,477000000,979100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VALE,2025,64000020151,48753000000,9223000000,5254000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VALN,,494192769,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VALU,2025,380183139,42697000,11470000,18069000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VANI,2025,103913300,4000000,-27556000,-23486000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VATE,2025,252374521,1246000000,28700000,-39700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VBIO,2025,1619617,780000,-7898000,-8878000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VBNK,,657436133,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VC,2025,2515644539,3768000000,,213000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VCEL,2025,2293729461,276259000,11044000,16518000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VCIG,,10689252,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VCTR,2025,5141932846,1306131000,478423000,330062000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VCV,,514344239,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VCYT,2025,4802719423,517145000,57777000,-74404000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VECO,2025,4236334194,94386000,35707000,35390000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VEEA,2025,13630206,141760,-84077550,-47547768,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VEEE,2025,2529827,14819130,-8781299,-8607273,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VEEV,2025,28512444528,2363673000,429334000,487706000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VEL,2025,711305692,,,18648000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VELO,2025,551437741,45973000,-40072000,-26588000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VENU,2025,141692008,17897046,-46134453,-50781223,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VEON,,3833742107,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VERA,2025,3095996650,,-315473000,-95990000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VERI,2025,123635423,45656000,-40646000,-46367000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VERU,2025,52645050,16886419,-24750642,-22726279,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VERX,2025,1847949352,748444000,2331000,7211000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VET,,1412504000,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VFC,2025,6550234050,9915678000,-143935000,118584000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VFF,2025,212576956,215937000,,32105000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VFS,2025,7240863951,1808876721,-2276521800,-3178752784,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VG,2025,27837231726,13769000000,5156000000,1746000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VGAS,2025,50118324,,-16454000,-14135000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VGM,,571111432,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VGNT,,2814478302,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VGZ,2025,275885844,0,-9292000,-7499000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VHC,2025,52490584,162000,-19440000,-18175000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VHCP,2025,,,-230000,,USD,SEC_COMPANYFACTS
US,VHI,2025,413213478,2077000000,63300000,-54900000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VHUB,2025,97624286,864450,-9034016,-9392702,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIA,2025,1525110540,434337000,-76616000,-116964000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIAV,2025,11145710006,1000400000,20800000,-25800000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VICI,2025,29040205030,4006116000,321018000,2818544000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VICR,2025,16788206524,452701000,81828000,118596000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIDA,,40667730,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VIK,,46771871212,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VINP,,630996135,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VIOT,2025,52147411,347232000,18384000,20297000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIPS,2025,6267530547,15146294000,1163426000,1059566000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIR,2025,1744704671,68556000,-479328000,-437987000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIRC,2025,97051280,266240000,27859000,21910000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIRT,2025,8991906921,3632118000,,912264000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VISN,2025,2887291277,1931600000,-16300000,2283700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIST,,6663708025,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VITL,2025,477331778,759444000,88373000,66282000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIV,,42405696291,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VIVK,2025,3052589,89811240,-21995293,-26350925,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VIVO,,145157544,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VIVS,2025,2764440,109000,-15086000,-14671000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VKI,,420969070,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VKQ,,555845248,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VKTX,2025,4572240221,0,-393342000,-359639000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VLGEA,2025,621258147,2320690000,72068000,56380000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VLN,2025,227432232,70625000,-34055000,-31583000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VLO,2025,79307776744,,3181000000,2246000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VLRS,,1080041086,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VLTO,2025,21692555169,5503000000,1277000000,940000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VLY,2025,8084778264,,,597983000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VMAR,,1454100,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VMC,2025,39275506141,7941100000,1619600000,1078100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VMD,2025,441064907,270280000,22949000,15376000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VMET,,1333917799,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VMI,2025,11073643599,4104102000,415576000,353688000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VMO,,666313968,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VNCE,2025,100080420,300007000,9238000,6378000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNDA,2025,368630995,216105000,-151168000,2509000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNET,2025,2140881155,544251000,111580000,-19079000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNME,2025,,,,0,USD,SEC_COMPANYFACTS
US,VNO,2025,7377193990,1810425000,582961000,937204000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNOM,2025,15208322806,1395000000,-140000000,-206000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNRX,2025,12293747,1727384,-21738571,-23503329,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNT,2025,4063488000,3075600000,561600000,406100000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VNTG,,22276551,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VOD,,32556969183,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VOR,2025,999675245,,-371642000,-695981000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VOXR,,326938785,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VOYA,2025,8217994792,8189000000,1038000000,729000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VOYG,2025,1780531207,166419000,-108498000,-112332000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VPG,2025,1895359248,307202000,13847000,5342000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VPV,,268678109,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VRA,2025,113184243,470786000,10442000,7838000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRAX,,2629892,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VRCA,2025,113036412,35577000,-12185000,-76579000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRDN,2025,1935743617,462000,-363395000,-237734000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VREX,2025,425210000,844600000,-27800000,-69900000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRM,2025,41818957,893203000,-270227000,45090000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRME,2025,7937034,24207000,-4390000,-3824000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRNS,2025,4604621486,270288000,-146514000,-100916000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRRM,2025,655477208,132969000,238414000,136633000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRSK,2025,23412279487,3072700000,1343900000,908300000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRSN,2025,22911070000,1656600000,1121000000,825700000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRT,2025,117573788034,10229900000,1829700000,460200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRTS,2025,957681725,852865000,168680000,135988000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRTX,2025,126274540093,12001300000,4173300000,3953200000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VRXA,,304026798,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VS,2025,6813331,2183415,-2161310,-2144733,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSA,2025,2635190,149000,-5717000,245796000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSAT,2025,10518540760,4283758000,-889806000,-1057919000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSEC,2025,6255903181,1112275000,89595000,11703000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSEE,2025,5559774,14618184,-9582893,-14712850,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSH,2025,7574289273,3069048000,56868000,-8978000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSME,2025,5018602,7521447,-6425901,-8611637,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSNT,2025,5130718024,6688000000,1272000000,931000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VST,2025,55097301184,17738000000,1906000000,944000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSTD,2025,3125228,12839137,-2555029,-2665869,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSTM,2025,335677301,30914000,-170129000,-209471000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSTS,2025,1948549960,2734839000,64431000,-40223000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VSXY,2025,6919754226,6553000000,271000000,116000000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTAK,2025,2688434,819000,-21143000,-17695000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTEX,2025,804286447,240517000,18108000,20028000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTGN,2025,31176458,176000,-55973000,-51418000,USD,SEC_COMPANYFACTS+NASDAQ_SUMMARY_MARKET_CAP
US,VTIX,,90140591,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
US,VTMX,,3006369410,,,,USD,NASDAQ_SUMMARY_MARKET_CAP
